第173话何处是故乡（下）,http://m.pufei.net/manhua/243/133822.html
第173话何处是故乡（上）,http://m.pufei.net/manhua/243/133821.html
第172话 段剑VS司空红月（下）,http://m.pufei.net/manhua/243/132827.html
第172话 段剑VS司空红月（上）,http://m.pufei.net/manhua/243/130912.html
第171话 如狼似虎的女人（下）,http://m.pufei.net/manhua/243/130125.html
第171 话如狼似虎的女人（上）,http://m.pufei.net/manhua/243/129558.html
第170话 放烟花（下）,http://m.pufei.net/manhua/243/129022.html
第170话 放烟花（上）,http://m.pufei.net/manhua/243/128471.html
第169话 爆爆爆炸（下）,http://m.pufei.net/manhua/243/127841.html
第169话 爆爆爆炸（上）,http://m.pufei.net/manhua/243/127350.html
第168话 烟火（下）,http://m.pufei.net/manhua/243/126689.html
第168话 烟火（上）,http://m.pufei.net/manhua/243/125876.html
第167话 铭文的秘密（下）,http://m.pufei.net/manhua/243/125183.html
第167话 铭文的秘密（上）,http://m.pufei.net/manhua/243/124697.html
第166话 飞刀（下）,http://m.pufei.net/manhua/243/123780.html
第166话 飞刀（上）,http://m.pufei.net/manhua/243/123226.html
第165话 黑炎剑（下）,http://m.pufei.net/manhua/243/122676.html
第165话 黑炎剑（上）,http://m.pufei.net/manhua/243/122296.html
第164话 市镇（下）,http://m.pufei.net/manhua/243/121721.html
第164话 市镇（上）,http://m.pufei.net/manhua/243/121317.html
第163话 黑龙怒焰（下）,http://m.pufei.net/manhua/243/120640.html
第163话 黑龙怒焰（上）,http://m.pufei.net/manhua/243/119787.html
第162话 碾压（下）,http://m.pufei.net/manhua/243/117683.html
第162话 碾压（上）,http://m.pufei.net/manhua/243/117083.html
第161话 惊人的肉体（下）,http://m.pufei.net/manhua/243/116437.html
第161话 惊人的肉体（上）,http://m.pufei.net/manhua/243/115409.html
第160话 启程…（下）,http://m.pufei.net/manhua/243/114743.html
第160话 启程…（上）,http://m.pufei.net/manhua/243/113988.html
第159话 准备妥当（下）,http://m.pufei.net/manhua/243/113556.html
第159话 准备妥当（上）,http://m.pufei.net/manhua/243/112769.html
第158话 矿场见闻（下）,http://m.pufei.net/manhua/243/112343.html
第158话 矿场见闻（上）,http://m.pufei.net/manhua/243/111693.html
第157话 封印解除（下）,http://m.pufei.net/manhua/243/110979.html
第157话 封印解除（上）,http://m.pufei.net/manhua/243/110020.html
第156话 黄金级（下）,http://m.pufei.net/manhua/243/109289.html
第156话 黄金级（上）,http://m.pufei.net/manhua/243/108564.html
第155话 段剑（下）,http://m.pufei.net/manhua/243/107980.html
第155话 段剑（上）,http://m.pufei.net/manhua/243/105237.html
第154话 宴请（下）,http://m.pufei.net/manhua/243/102451.html
第154话 宴请（上）,http://m.pufei.net/manhua/243/102450.html
第153话 银翼家族（下）,http://m.pufei.net/manhua/243/101176.html
第153话 银翼家族（上）,http://m.pufei.net/manhua/243/100646.html
第152话 山脚下的村落（下）,http://m.pufei.net/manhua/243/100548.html
第152话 山脚下的村落（上）,http://m.pufei.net/manhua/243/99378.html
第151话 十字箴言（下）,http://m.pufei.net/manhua/243/99226.html
第151话 十字箴言（上）,http://m.pufei.net/manhua/243/98867.html
第150话 赤鬼的秘密（下）,http://m.pufei.net/manhua/243/98545.html
第150话 赤鬼的秘密（上）,http://m.pufei.net/manhua/243/98165.html
第149话 继续前进（下）,http://m.pufei.net/manhua/243/97744.html
第149话 继续前进（上）,http://m.pufei.net/manhua/243/96935.html
第148话 舌头！（下）,http://m.pufei.net/manhua/243/96412.html
第148话 舌头！（上）,http://m.pufei.net/manhua/243/96029.html
第147话 好多赤鬼！（下）,http://m.pufei.net/manhua/243/95621.html
第147话 好多赤鬼！（上）,http://m.pufei.net/manhua/243/95620.html
第146话 万向空间法阵！（下）,http://m.pufei.net/manhua/243/94848.html
第146话 万向空间法阵！（上）,http://m.pufei.net/manhua/243/94697.html
第145话 学院树林……（下）,http://m.pufei.net/manhua/243/93951.html
第145话 学院树林……（上）,http://m.pufei.net/manhua/243/93471.html
第144话圣灵学院第一强者（下),http://m.pufei.net/manhua/243/92628.html
第144话圣兰学院第一强者（上）,http://m.pufei.net/manhua/243/91971.html
第143话 切磋切磋,http://m.pufei.net/manhua/243/91058.html
第142话 叶寒的金甲地龙（下）,http://m.pufei.net/manhua/243/89879.html
第142话 叶寒的金甲地龙（上）,http://m.pufei.net/manhua/243/88949.html
第141话 愿闻其详（下）,http://m.pufei.net/manhua/243/88948.html
第141话 愿闻其详（上）,http://m.pufei.net/manhua/243/86804.html
第140话 嚣张的聂离(下),http://m.pufei.net/manhua/243/86616.html
第140话 嚣张的聂离(上),http://m.pufei.net/manhua/243/85709.html
第139话 交锋（下）,http://m.pufei.net/manhua/243/85178.html
第139话 交锋（上）,http://m.pufei.net/manhua/243/84459.html
第138话 聂离驾到！（下）,http://m.pufei.net/manhua/243/84088.html
第138话 聂离驾到！（上）,http://m.pufei.net/manhua/243/83749.html
第137话 接风洗尘（下）,http://m.pufei.net/manhua/243/83268.html
第137话 接风洗尘（上）,http://m.pufei.net/manhua/243/82495.html
第136话 聂离昏迷了！（下）,http://m.pufei.net/manhua/243/82004.html
第136话 聂离昏迷了！（上）,http://m.pufei.net/manhua/243/80904.html
第135话 斩杀（下）,http://m.pufei.net/manhua/243/80332.html
第135话 斩杀（上）,http://m.pufei.net/manhua/243/79867.html
第134话 支援到达（下）,http://m.pufei.net/manhua/243/79649.html
第134话 支援到达（上）,http://m.pufei.net/manhua/243/78844.html
第133话 不错的年轻人（下）,http://m.pufei.net/manhua/243/77652.html
第133话 不错的年轻人（上）,http://m.pufei.net/manhua/243/76576.html
第132话 诱敌深入（下）,http://m.pufei.net/manhua/243/75236.html
第132话 诱敌深入（上）,http://m.pufei.net/manhua/243/75235.html
第131话黑金妖灵师的交锋（下）,http://m.pufei.net/manhua/243/72109.html
第131话黑金妖灵师的交锋(上),http://m.pufei.net/manhua/243/71509.html
第130话 城主府遇袭？！（下）,http://m.pufei.net/manhua/243/69636.html
第130话 城主府遇袭？！（上）,http://m.pufei.net/manhua/243/68869.html
129话 上药（下）,http://m.pufei.net/manhua/243/64477.html
第129话 上药（上）,http://m.pufei.net/manhua/243/62940.html
第128话 城主耍赖了！（下）,http://m.pufei.net/manhua/243/62939.html
第128话 城主耍赖了！（上）,http://m.pufei.net/manhua/243/55138.html
第127话 胜负已分（下）,http://m.pufei.net/manhua/243/54201.html
第127话 胜负已分（上）,http://m.pufei.net/manhua/243/51385.html
第126话 城主的实力（下）,http://m.pufei.net/manhua/243/50325.html
第126话 城主的实力（上）,http://m.pufei.net/manhua/243/49571.html
第125话 太乙杀阵（下）,http://m.pufei.net/manhua/243/48889.html
第125话 太乙杀阵（上）,http://m.pufei.net/manhua/243/48163.html
124话 拨云见日（下）,http://m.pufei.net/manhua/243/45373.html
124话 拨云见日（上）,http://m.pufei.net/manhua/243/45372.html
123话 暗中观察（下）,http://m.pufei.net/manhua/243/45371.html
123话 暗中观察（上）,http://m.pufei.net/manhua/243/45370.html
122话 开始布置（下）,http://m.pufei.net/manhua/243/45369.html
第122话 开始布置（上）,http://m.pufei.net/manhua/243/40836.html
