Item name,Price,Review num,Item url
Bulwark Men's Flame Resistant 14.75 Ounce Pre-Washed Denim Dungaree,$51.59 - $85.48,42,https://www.amazon.com/Bulwark-Flame-Resistant-Pre-Washed-Dungaree/dp/B00CC3QDQS/ref=sr_1_515?s=apparel&ie=UTF8&qid=1548232187&sr=1-515&nodeID=1045564&psd=1
Carhartt Men's Traditional Fit Elton Jean,$34.99 - $55.63,30,https://www.amazon.com/Carhartt-Traditional-Elton-Blazer-30Wx30L-x/dp/B00QMSR74G/ref=sr_1_516?s=apparel&ie=UTF8&qid=1548232187&sr=1-516&nodeID=1045564&psd=1
Lucky Brand Men's 121 Heritage Slim in Point Lobos,$49.95 - $79.50,5,https://www.amazon.com/Lucky-Brand-Jeans-Point-Lobos/dp/B07L5WXXR5/ref=sr_1_517?s=apparel&ie=UTF8&qid=1548232187&sr=1-517&nodeID=1045564&psd=1
Southpole Men's Pants Long in Thick Bull Twill Fabric and Straight Fit,$9.35 - $22.98,117,https://www.amazon.com/Southpole-Twill-Pants-Fabric-Straight/dp/B01HS2VGR8/ref=sr_1_518?s=apparel&ie=UTF8&qid=1548232187&sr=1-518&nodeID=1045564&psd=1
FREDD MARSHALL Men's Biker Moto Skinny Ripped Destroyed Distressed Slim Fit Denim Jeans,$26.99 - $29.99,58,https://www.amazon.com/FREDD-MARSHALL-Skinny-Wrinkled-Stetchy/dp/B07CY9SQSN/ref=sr_1_519?s=apparel&ie=UTF8&qid=1548232187&sr=1-519&nodeID=1045564&psd=1
KDNK Men's Stretch Ankle Zipper Biker Denim Jogger Pants - 2 Colors,$22.99 - $30.99,10,https://www.amazon.com/KDNK-Stretch-Ankle-Zipper-Jogger/dp/B07B1PW5MN/ref=sr_1_520?s=apparel&ie=UTF8&qid=1548232187&sr=1-520&nodeID=1045564&psd=1
True Religion Men's Straight Leg Jean with Flap Back Pockets,$71.92 - $139.00,2,https://www.amazon.com/True-Religion-Straight-Pockets-Black/dp/B07HHXMG38/ref=sr_1_521?s=apparel&ie=UTF8&qid=1548232187&sr=1-521&nodeID=1045564&psd=1
Wrangler Men's 20 x 42 Vintage Bootcut Jean,$38.88 - $91.50,29,https://www.amazon.com/Wrangler-Mens-Vintage-Midland-31x34/dp/B01GQC0EPG/ref=sr_1_522?s=apparel&ie=UTF8&qid=1548232187&sr=1-522&nodeID=1045564&psd=1
FEESON Men's Stretchy Winter Velvet Fleeced Lined Thicken Straight Fit Jeans,$23.99 - $29.99,13,https://www.amazon.com/FEESON-Flannel-Fleece-Lined-Mid-Waist-Business/dp/B077JYN4G1/ref=sr_1_523?s=apparel&ie=UTF8&qid=1548232187&sr=1-523&nodeID=1045564&psd=1
Key Apparel Men's Indigo Denim Logger Dungaree,$18.81 - $26.99,68,https://www.amazon.com/Key-Apparel-Relaxed-Indigo-Dungaree/dp/B000TJKGDS/ref=sr_1_524?s=apparel&ie=UTF8&qid=1548232187&sr=1-524&nodeID=1045564&psd=1
WoowTry Men's Multi-Style Nightclub Straight Type Hip Hop Little Baggy Denim Jeans,$37.99 - $42.99,16,https://www.amazon.com/WoowTry-Multi-Style-Nightclub-Straight-Little/dp/B07KWW9HGW/ref=sr_1_525?s=apparel&ie=UTF8&qid=1548232187&sr=1-525&nodeID=1045564&psd=1
Cinch Men's Blue Label Carpenter Loose-Fit Jean,$19.00 - $68.75,37,https://www.amazon.com/Cinch-Label-Carpenter-Medium-Sandblast/dp/B005DIFDOM/ref=sr_1_526?s=apparel&ie=UTF8&qid=1548232187&sr=1-526&nodeID=1045564&psd=1
7 For All Mankind Men's Carsen Straight-Leg Jean in Dark and Clean,$147.85 - $189.00,10,https://www.amazon.com/All-Mankind-Carsen-Straight-Clean/dp/B009PPD1GQ/ref=sr_1_527?s=apparel&ie=UTF8&qid=1548232187&sr=1-527&nodeID=1045564&psd=1
Lee Men's Modern Series Athletic-Fit Jean,$24.20 - $126.34,128,https://www.amazon.com/LEE-Mens-Modern-Athletic-Declan/dp/B06ZZ2CPBC/ref=sr_1_528?s=apparel&ie=UTF8&qid=1548232187&sr=1-528&nodeID=1045564&psd=1
prAna Men's Axiom Jean,$42.53 - $123.23,9,https://www.amazon.com/prAna-Mens-Axiom-Jean-Size/dp/B01H2AG0WC/ref=sr_1_529?s=apparel&ie=UTF8&qid=1548232195&sr=1-529&nodeID=1045564&psd=1
Quality Durables Co. Men's Stretch Cotton Regular Fit Jean,no price,64,https://www.amazon.com/Quality-Durables-Co-Stretch-Regular/dp/B07CYNNH5Q/ref=sr_1_530?s=apparel&ie=UTF8&qid=1548232195&sr=1-530&nodeID=1045564&psd=1
7 For All Mankind Men's Austyn Relaxed Straight-Leg Jean,$99.99 - $209.00,0,https://www.amazon.com/All-Mankind-Relaxed-Straight-Leg-Untouchable/dp/B078NTCH2Y/ref=sr_1_531?s=apparel&ie=UTF8&qid=1548232195&sr=1-531&nodeID=1045564&psd=1
LONGBIDA Slim Fit Ripped Jeans Men Hi-Street Mens Distressed Denim Joggers Knee Holes Washed Destroyed Jeans,$25.99 ,10,https://www.amazon.com/LONGBIDA-Hi-Street-Distressed-Joggers-Destroyed/dp/B07D29136J/ref=sr_1_532?s=apparel&ie=UTF8&qid=1548232195&sr=1-532&nodeID=1045564&psd=1
Volcom Men's Solver Stretch Denim Jean,$35.76 - $130.00,5,https://www.amazon.com/Volcom-Solver-Stretch-Denim-Blackout/dp/B077NZSJ5X/ref=sr_1_533?s=apparel&ie=UTF8&qid=1548232195&sr=1-533&nodeID=1045564&psd=1
Naked & Famous Denim Men's Super Guy Jean In Black Power-Stretch,$103.06 - $145.00,20,https://www.amazon.com/Naked-Famous-Denim-SuperSkinnyGuy-Power-Stretch/dp/B00APU48YY/ref=sr_1_534?s=apparel&ie=UTF8&qid=1548232195&sr=1-534&nodeID=1045564&psd=1
Wolverine Men's Hammerloop Cotton Denim Carpenter Pant,$23.72 - $44.95,23,https://www.amazon.com/Wolverine-Hammerloop-Cotton-Denim-Carpenter/dp/B01F9QKNWO/ref=sr_1_535?s=apparel&ie=UTF8&qid=1548232195&sr=1-535&nodeID=1045564&psd=1
Wrangler Men's Rugged Wear Regular-Fit Stretch Jean,$22.98 - $55.00,374,https://www.amazon.com/Wrangler-Rugged-Stretch-Denim-42x29/dp/B000FAHILY/ref=sr_1_536?s=apparel&ie=UTF8&qid=1548232195&sr=1-536&nodeID=1045564&psd=1
PAIGE Men's Federal Transcend Slim Leg Jean,$116.67 - $199.00,3,https://www.amazon.com/PAIGE-Mens-Federal-Transcend-Slim/dp/B07B1MHLJD/ref=sr_1_537?s=apparel&ie=UTF8&qid=1548232195&sr=1-537&nodeID=1045564&psd=1
Eagle Men Skinny Stretch Jeans 28-38,$18.95 ,271,https://www.amazon.com/Eagle-Skinny-Black-Stretch-Jeans/dp/B072FS74CB/ref=sr_1_538?s=apparel&ie=UTF8&qid=1548232195&sr=1-538&nodeID=1045564&psd=1
Leward Men's Blue Skinny Jeans Stretch Washed Slim Fit Straight Basic Denim Pencil Pants,$19.69 ,9,https://www.amazon.com/Leward-Skinny-Stretch-Washed-Straight/dp/B07J2PCDQR/ref=sr_1_539?s=apparel&ie=UTF8&qid=1548232195&sr=1-539&nodeID=1045564&psd=1
Levi's Men's 511 Slim Fit Jean,$59.99 - $69.50,0,https://www.amazon.com/Levis-Mens-Mekong-Light-Stretch/dp/B07D1CPRW1/ref=sr_1_540?s=apparel&ie=UTF8&qid=1548232195&sr=1-540&nodeID=1045564&psd=1
Wrangler Men's Genuine Relaxed-Fit Jean,$27.05 - $103.49,244,https://www.amazon.com/Wrangler-Genuine-Relaxed-Niagara-Falls/dp/B002B94O9G/ref=sr_1_541?s=apparel&ie=UTF8&qid=1548232195&sr=1-541&nodeID=1045564&psd=1
ARIAT Men's M5 Slim Boot Cut Jean,$46.27 - $68.74,10,https://www.amazon.com/Ariat-Mens-Stretch-Durham-40X34/dp/B073QVZ1HC/ref=sr_1_542?s=apparel&ie=UTF8&qid=1548232195&sr=1-542&nodeID=1045564&psd=1
Tomblin Men's Ripped Skinny Distressed Destroyed Straight Fit Zipper Jeans with Holes,$12.99 - $15.99,53,https://www.amazon.com/Tomblin-Ripped-Distressed-Destroyed-Straight/dp/B077Z7Z4QV/ref=sr_1_543?s=apparel&ie=UTF8&qid=1548232195&sr=1-543&nodeID=1045564&psd=1
Carhartt Men's Lightweight Denim Utility Work Short,$24.20 - $39.99,460,https://www.amazon.com/Carhartt-Lightweight-Denim-Utility-Deepstone/dp/B0034J7SCW/ref=sr_1_544?s=apparel&ie=UTF8&qid=1548232195&sr=1-544&nodeID=1045564&psd=1
NITAGUT Men's Fashion Ripped Short Jeans Slim Fit Denim Short,$19.99 - $24.99,59,https://www.amazon.com/NITAGUT-Fashion-Ripped-Short-Jeans/dp/B07DWP1444/ref=sr_1_545?s=apparel&ie=UTF8&qid=1548232195&sr=1-545&nodeID=1045564&psd=1
Nudie Jeans Men's Lean Dean Jean in Dry Cold Black,$130.76 - $185.00,6,https://www.amazon.com/Nudie-Jeans-Mens-Black-34x34/dp/B010G5IZ96/ref=sr_1_546?s=apparel&ie=UTF8&qid=1548232195&sr=1-546&nodeID=1045564&psd=1
Kolossus Heavy Duty Relaxed Fit Straight Cut Five Pocket 100% Cotton Work Jeans with Triple Seams.,$12.95 - $14.95,34,https://www.amazon.com/Kolossus-Relaxed-Straight-Pocket-working/dp/B0744BZ9TW/ref=sr_1_547?s=apparel&ie=UTF8&qid=1548232195&sr=1-547&nodeID=1045564&psd=1
Silver Jeans Co. Men's Allan Slim Leg Jeans,$32.60 - $170.47,7,https://www.amazon.com/Silver-Jeans-Co-Allan-34x30/dp/B072MZGFH7/ref=sr_1_548?s=apparel&ie=UTF8&qid=1548232195&sr=1-548&nodeID=1045564&psd=1
LONGBIDA Mens Biker Moto Skinny Stretchy Distressed Jeans Casual Slim Fit Pants,$23.99 - $25.99,2,https://www.amazon.com/LONGBIDA-Skinny-Stretchy-Distressed-Casual/dp/B07JCZVGPN/ref=sr_1_549?s=apparel&ie=UTF8&qid=1548232195&sr=1-549&nodeID=1045564&psd=1
34 Heritage Men's Courage Straight Denim,$99.95 - $195.00,8,https://www.amazon.com/34-Heritage-Courage-Straight-Indigo/dp/B01EB45B5O/ref=sr_1_550?s=apparel&ie=UTF8&qid=1548232195&sr=1-550&nodeID=1045564&psd=1
Levi's Men's Made in The USA 511 Slim Fit Jean,$44.99 - $88.00,5,https://www.amazon.com/Levis-Mens-Made-Slim-Authentic-x/dp/B072JXS5Y4/ref=sr_1_551?s=apparel&ie=UTF8&qid=1548232195&sr=1-551&nodeID=1045564&psd=1
Wrangler Men's Cowboy Cut Slim Fit Jean,$32.99 - $45.00,110,https://www.amazon.com/Wrangler-Cowboy-Black-Stretch-29x30/dp/B001AE85AC/ref=sr_1_552?s=apparel&ie=UTF8&qid=1548232195&sr=1-552&nodeID=1045564&psd=1
Urban Star Men's Relaxed Fit Jean,$21.09 - $39.99,38,https://www.amazon.com/Urban-Star-Mens-Relaxed-Jean/dp/B073W1Z8XD/ref=sr_1_553?s=apparel&ie=UTF8&qid=1548232195&sr=1-553&nodeID=1045564&psd=1
Full Blue Big Mens Traditional Fit Stretch Jean,$28.00 - $67.95,23,https://www.amazon.com/Full-Blue-Traditional-Stretch-Black/dp/B01NBIW8VM/ref=sr_1_554?s=apparel&ie=UTF8&qid=1548232195&sr=1-554&nodeID=1045564&psd=1
Idopy Men`s Business Slim Fit Five Pockets Faux Leather Pants Jeans,$25.99 - $27.99,22,https://www.amazon.com/Idopy-Men%60s-Business-Pockets-Leather/dp/B077HRBCN8/ref=sr_1_555?s=apparel&ie=UTF8&qid=1548232195&sr=1-555&nodeID=1045564&psd=1
Joe's Jeans Men's Brixton Straight and Narrow Jean,$69.99 - $158.00,58,https://www.amazon.com/Joes-Jeans-Brixton-Straight-Narrow/dp/B002M3SKU0/ref=sr_1_556?s=apparel&ie=UTF8&qid=1548232195&sr=1-556&nodeID=1045564&psd=1
Wrangler RIGGS WORKWEAR Men's Big & Tall Utility Jean,$34.95 - $55.00,73,https://www.amazon.com/Workwear-Wrangler-Utility-Antique-Indigo/dp/B000A2KB7K/ref=sr_1_557?s=apparel&ie=UTF8&qid=1548232195&sr=1-557&nodeID=1045564&psd=1
Levi's Men's 502 Regular Taper Fit Jean,$49.99 - $59.50,0,https://www.amazon.com/Levis-Regular-Taper-Tencel-Stretch/dp/B07D1CGXVF/ref=sr_1_558?s=apparel&ie=UTF8&qid=1548232195&sr=1-558&nodeID=1045564&psd=1
Key Apparel Men's Ring Spun Denim 5-Pocket Jean,$20.99 - $28.74,70,https://www.amazon.com/Key-Apparel-Relaxed-Enzyme-Pocket/dp/B002GTA3GY/ref=sr_1_559?s=apparel&ie=UTF8&qid=1548232195&sr=1-559&nodeID=1045564&psd=1
Amor Present Men's Metallic Shiny Clubwear Pants Jeans for Christmas Halloween Parties,$14.99 - $29.99,3,https://www.amazon.com/Amor-Present-Zipper-Metallic-Silver/dp/B07FLZ54C1/ref=sr_1_560?s=apparel&ie=UTF8&qid=1548232195&sr=1-560&nodeID=1045564&psd=1
Ariat Men's M4 Low Rise Bootcut Jean,$46.77 - $79.95,0,https://www.amazon.com/Ariat-Mens-Bootcut-Brady-Cinder/dp/B07F8VB1PK/ref=sr_1_561?s=apparel&ie=UTF8&qid=1548232195&sr=1-561&nodeID=1045564&psd=1
Grand River Big and Tall Stretch Demin Jeans - Black,$49.50 - $68.99,59,https://www.amazon.com/Grand-River-Stretch-Demin-Jeans/dp/B00UVPLF6M/ref=sr_1_562?s=apparel&ie=UTF8&qid=1548232195&sr=1-562&nodeID=1045564&psd=1
Lingswallow Mens Fleece Lined Jeans Slim fit Stretch Thicken Winter Warm Jeans,$21.99 ,10,https://www.amazon.com/Lingswallow-Fleece-Stretch-Thicken-Winter/dp/B07J52X493/ref=sr_1_563?s=apparel&ie=UTF8&qid=1548232195&sr=1-563&nodeID=1045564&psd=1
Key Apparel Men's Traditional-Fit Indigo Denim Dungaree,$21.98 - $26.99,22,https://www.amazon.com/Key-Apparel-Traditional-Garment-Dungaree/dp/B0057XEIT4/ref=sr_1_564?s=apparel&ie=UTF8&qid=1548232195&sr=1-564&nodeID=1045564&psd=1
ZEROYAA Mens PU Faux Leather Side Zipper Moto Jeans Style Metallic Pants/Straight Leg Trousers,$28.95 - $29.95,48,https://www.amazon.com/ZEROYAA-Leather-Metallic-Straight-Trousers/dp/B01N4M7MYF/ref=sr_1_565?s=apparel&ie=UTF8&qid=1548232195&sr=1-565&nodeID=1045564&psd=1
Joe's Jeans Men's Kinetic Slim Fit Jean,$72.44 - $255.15,28,https://www.amazon.com/Joes-Jeans-Mens-Kinetic-Nuhollis/dp/B01N9J9GXM/ref=sr_1_566?s=apparel&ie=UTF8&qid=1548232195&sr=1-566&nodeID=1045564&psd=1
FEESON Men's Regular Straight Leg Casual Loose Fit Ripped Washed Denim Jeans Blue,$25.99 - $29.99,4,https://www.amazon.com/FEESON-Casual-Relaxed-Distressed-Washed/dp/B07GZB5CL6/ref=sr_1_567?s=apparel&ie=UTF8&qid=1548232195&sr=1-567&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's The Graduate Jean In Jack,$178.00 ,41,https://www.amazon.com/AG-Adriano-Goldschmied-Graduate-Tailored/dp/B00CHIGNL8/ref=sr_1_568?s=apparel&ie=UTF8&qid=1548232195&sr=1-568&nodeID=1045564&psd=1
Wrangler RIGGS WORKWEAR Men's Big & Tall Work Horse Jean,$26.95 - $84.31,76,https://www.amazon.com/Riggs-Workwear-Wrangler-Antique-Indigo/dp/B000A2K5CG/ref=sr_1_569?s=apparel&ie=UTF8&qid=1548232195&sr=1-569&nodeID=1045564&psd=1
Levi's Men's Workwear 505 Regular Fit Jean,$59.50 ,0,https://www.amazon.com/Levis-Workwear-Regular-Stonewash-Stretch/dp/B07943CCZP/ref=sr_1_570?s=apparel&ie=UTF8&qid=1548232195&sr=1-570&nodeID=1045564&psd=1
PRPS Goods & Co. Men's Demon Slim Fit Jean,$215.00 - $349.95,2,https://www.amazon.com/PRPS-Goods-Co-Demon-Black/dp/B01M1IFWTT/ref=sr_1_571?s=apparel&ie=UTF8&qid=1548232195&sr=1-571&nodeID=1045564&psd=1
Rocawear Men's Big and Tall R Script Flap Jean,$29.99 - $72.00,49,https://www.amazon.com/Rocawear-Mens-Pocket-Script-Jean/dp/B074CR7KNZ/ref=sr_1_572?s=apparel&ie=UTF8&qid=1548232195&sr=1-572&nodeID=1045564&psd=1
YUNCLOS Men's Stretch Biker Ripped Jeans with Zipper Straight Fit Denim Pants,$35.99 - $39.99,16,https://www.amazon.com/YUNCLOS-Stretch-Ripped-Zipper-Straight/dp/B07434H2ZJ/ref=sr_1_573?s=apparel&ie=UTF8&qid=1548232195&sr=1-573&nodeID=1045564&psd=1
DAVID.ANN Men's Ripped Slim Straight Biker Jeans,$9.30 - $59.99,110,https://www.amazon.com/DAVID-ANN-Ripped-Straight-Biker-Black-22/dp/B01MU28B3F/ref=sr_1_574?s=apparel&ie=UTF8&qid=1548232195&sr=1-574&nodeID=1045564&psd=1
VISCATA Handmade in Spain Women's Barceloneta Authentic & Original Espadrille Flats,$64.95 - $79.95,300,https://www.amazon.com/VISCATA-Barcelona-Barceloneta-Navy-Blue/dp/B004QU47YU/ref=sr_1_575?s=apparel&ie=UTF8&qid=1548232195&sr=1-575&nodeID=1045564&psd=1
Red Kap Men's Loose-Fit Dungaree Jean,$20.11 - $41.65,60,https://www.amazon.com/Red-Kap-Loose-Fit-Dungaree-40x32/dp/B00O4VLW08/ref=sr_1_576?s=apparel&ie=UTF8&qid=1548232195&sr=1-576&nodeID=1045564&psd=1
True Nation Men's Big and Tall Loose Fit Jeans,$29.99 ,17,https://www.amazon.com/True-Nation-Mens-Loose-Jeans48W/dp/B07FF5CLBS/ref=sr_1_577?s=apparel&ie=UTF8&qid=1548232203&sr=1-577&nodeID=1045564&psd=1
AG Adriano Goldschmied Men's Graduate Tailored Leg 360 Denim Pant,$157.08 - $225.00,3,https://www.amazon.com/AG-Adriano-Goldschmied-Graduate-Tailored/dp/B073X26R3V/ref=sr_1_578?s=apparel&ie=UTF8&qid=1548232203&sr=1-578&nodeID=1045564&psd=1
Columbia Men's Pilot Peak Denim Pant,$39.99 - $85.83,6,https://www.amazon.com/Columbia-Pilot-Denim-India-32x30/dp/B01MSOWS24/ref=sr_1_579?s=apparel&ie=UTF8&qid=1548232203&sr=1-579&nodeID=1045564&psd=1
Levis Men's 513 Slim Straight Denim,$48.99 - $59.99,34,https://www.amazon.com/Levis-Stretch-Straight-Bellingham-38x32/dp/B00C7XJR34/ref=sr_1_580?s=apparel&ie=UTF8&qid=1548232203&sr=1-580&nodeID=1045564&psd=1
Cinch Men's Ian Slim Fit Jean,$51.53 - $89.99,11,https://www.amazon.com/Cinch-Mens-Slim-Jean-Stonewash/dp/B075D83DG3/ref=sr_1_581?s=apparel&ie=UTF8&qid=1548232203&sr=1-581&nodeID=1045564&psd=1
ARIAT Men's M3 Rebar Loose Fit Stetch Jean,$39.87 - $64.95,7,https://www.amazon.com/Ariat-REBAR-Loose-Stetch-Carbine/dp/B072ZTP3CG/ref=sr_1_582?s=apparel&ie=UTF8&qid=1548232203&sr=1-582&nodeID=1045564&psd=1
Naked & Famous Denim Men's Easy Guy Laid Back Fit Jean In Left Hand Twill Selvedge,$145.00 ,2,https://www.amazon.com/Naked-Famous-Denim-Easyguy-Selvedge/dp/B017PG13BQ/ref=sr_1_583?s=apparel&ie=UTF8&qid=1548232203&sr=1-583&nodeID=1045564&psd=1
Eddie Bauer Men's Relaxed Fit Essential Jeans,$29.99 - $32.99,26,https://www.amazon.com/Eddie-Bauer-Relaxed-Essential-Stonewash/dp/B0046V64GS/ref=sr_1_584?s=apparel&ie=UTF8&qid=1548232203&sr=1-584&nodeID=1045564&psd=1
Timberland PRO Men's Grit-n-Grind Flex Denim Work Pant,$39.99 - $52.31,12,https://www.amazon.com/Timberland-PRO-Mens-Grit-n-Grind-Denim/dp/B01N1YTYMG/ref=sr_1_585?s=apparel&ie=UTF8&qid=1548232203&sr=1-585&nodeID=1045564&psd=1
Polo Ralph Lauren Classic 867 Jeans,$39.99 - $124.99,30,https://www.amazon.com/Polo-Ralph-Lauren-Classic-Hudson/dp/B01N9T9R9X/ref=sr_1_586?s=apparel&ie=UTF8&qid=1548232203&sr=1-586&nodeID=1045564&psd=1
Lucky Brand Men's 363 Vintage Straight in Saddle,$49.95 - $129.98,7,https://www.amazon.com/Lucky-Brand-Classic-Straight-Jeans/dp/B07JZ8PRN4/ref=sr_1_587?s=apparel&ie=UTF8&qid=1548232203&sr=1-587&nodeID=1045564&psd=1
Red Kap Men's Relaxed Fit Jean,$19.47 - $35.77,161,https://www.amazon.com/Red-Kap-Relaxed-Prewashed-Indigo/dp/B007FVTUBW/ref=sr_1_588?s=apparel&ie=UTF8&qid=1548232203&sr=1-588&nodeID=1045564&psd=1
7 For All Mankind Men's Austyn Relaxed Straight Jean,$85.99 - $209.00,3,https://www.amazon.com/All-Mankind-Austyn-Relaxed-Straight/dp/B07BQGX9XK/ref=sr_1_589?s=apparel&ie=UTF8&qid=1548232203&sr=1-589&nodeID=1045564&psd=1
ARIAT Men's M2 Relaxed Boot Cut Jean,$46.77 - $59.95,8,https://www.amazon.com/Ariat-Relaxed-Stretch-Brandon-32X30/dp/B073QWLHY7/ref=sr_1_590?s=apparel&ie=UTF8&qid=1548232203&sr=1-590&nodeID=1045564&psd=1
7 For All Mankind Men's Clean Pocket Slimmy Fit Jean,$109.60 - $215.00,4,https://www.amazon.com/All-Mankind-Slimmy-Straight-Midtown/dp/B076D1CLL8/ref=sr_1_591?s=apparel&ie=UTF8&qid=1548232203&sr=1-591&nodeID=1045564&psd=1
Full Blue Big Mens Traditional Fit Stretch Jean,$28.00 - $67.95,23,https://www.amazon.com/Full-Blue-Traditional-Stretch-Black/dp/B01N4C8EPU/ref=sr_1_592?s=apparel&ie=UTF8&qid=1548232203&sr=1-592&nodeID=1045564&psd=1
Naked & Famous Denim Men's Easy Guy Laid Back Fit Jean In 11-Oz Stretch Selvedge,$135.00 - $166.00,3,https://www.amazon.com/Naked-Famous-Denim-Easyguy-Selvedge/dp/B017PG0ZRO/ref=sr_1_593?s=apparel&ie=UTF8&qid=1548232203&sr=1-593&nodeID=1045564&psd=1
VISCATA Men's Sitges Canvas Authentic and Original Espadrilles Made in Spain,$64.95 - $74.99,122,https://www.amazon.com/VISCATA-Barcelona-Sitges-BLUE-BLUE43-Sitges-Blue/dp/B00PEX50V2/ref=sr_1_594?s=apparel&ie=UTF8&qid=1548232203&sr=1-594&nodeID=1045564&psd=1
COLINNA Men's Moto Biker Vintage Distressed Ripped Slim Fit Skinny Stretch Denim Jeans,$19.98 - $32.99,30,https://www.amazon.com/COLINNA-Vintage-Distressed-Ripped-Stretch/dp/B07D4HVYQK/ref=sr_1_595?s=apparel&ie=UTF8&qid=1548232203&sr=1-595&nodeID=1045564&psd=1
D-ID Men Slim Fit Jeans Premium Classics Stretch Jeans Mid Rise,$49.99 - $178.00,14,https://www.amazon.com/D-ID-Jeans-Ripped-Straight-Vintage/dp/B07GVLMXP1/ref=sr_1_596?s=apparel&ie=UTF8&qid=1548232203&sr=1-596&nodeID=1045564&psd=1
Barbell Apparel Men's Relaxed Athletic Fit Jeans - AS Seen On Shark Tank,$129.99 - $159.99,0,https://www.amazon.com/Barbell-Apparel-Relaxed-Athletic-Jeans/dp/B077MQ7CS7/ref=sr_1_597?s=apparel&ie=UTF8&qid=1548232203&sr=1-597&nodeID=1045564&psd=1
Carhartt Men's Relaxed Fit Holter Double Front Dungaree,$44.99 - $64.68,4,https://www.amazon.com/Carhartt-Relaxed-Holter-Double-Dungaree/dp/B07CTBC6WB/ref=sr_1_598?s=apparel&ie=UTF8&qid=1548232203&sr=1-598&nodeID=1045564&psd=1
Wrangler Men's Flame-Resistant Regular-Fit Lightweight Jean,$53.08 - $109.39,42,https://www.amazon.com/Wrangler-Resistant-Regular-Lightweight-Prewash/dp/B00CX2JPXQ/ref=sr_1_599?s=apparel&ie=UTF8&qid=1548232203&sr=1-599&nodeID=1045564&psd=1
Cinch Men's White Label Relaxed Fit Jean,$48.78 - $89.10,0,https://www.amazon.com/Cinch-White-Label-Relaxed-Stonewash/dp/B07DKRHDKV/ref=sr_1_600?s=apparel&ie=UTF8&qid=1548232203&sr=1-600&nodeID=1045564&psd=1
Naked & Famous Denim Men's Super Guy Jean In Dirty Fade Selvedge,$158.00 ,1,https://www.amazon.com/Naked-Famous-Denim-Skinny-Selvedge/dp/B00RCXMJI4/ref=sr_1_601?s=apparel&ie=UTF8&qid=1548232203&sr=1-601&nodeID=1045564&psd=1
RVCA Men's Daggers Stretch Denim Jean,$35.85 - $78.35,2,https://www.amazon.com/RVCA-Daggers-Stretch-Vintage-Charcoal/dp/B0787GLP1Z/ref=sr_1_602?s=apparel&ie=UTF8&qid=1548232203&sr=1-602&nodeID=1045564&psd=1
URBANJ MEN'S TWILL STRETCH SKINNY JEANS,$21.95 - $27.99,24,https://www.amazon.com/URBANJ-TWILL-STRETCH-SKINNY-JEANS/dp/B01NH53TIR/ref=sr_1_603?s=apparel&ie=UTF8&qid=1548232203&sr=1-603&nodeID=1045564&psd=1
Naked & Famous Denim Men's Super Guy Jean In Left Hand Twill Selvedge,$140.00 - $145.00,5,https://www.amazon.com/Naked-Famous-Denim-Skinny-Selvedge/dp/B00S7PFA14/ref=sr_1_604?s=apparel&ie=UTF8&qid=1548232203&sr=1-604&nodeID=1045564&psd=1
Wrangler RIGGS WORKWEAR Men's Contractor Jean,$25.67 - $45.03,72,https://www.amazon.com/Wrangler-Workwear-Contractor-Antique-Indigo/dp/B000FALLJO/ref=sr_1_605?s=apparel&ie=UTF8&qid=1548232203&sr=1-605&nodeID=1045564&psd=1
Enrica Men's Ripped Skinny Destroyed Holes Jeans Slim Fit Denim Pants,$16.99 - $23.98,10,https://www.amazon.com/Ripped-Skinny-Destroyed-Holes-Jeans/dp/B06Y28R5WG/ref=sr_1_606?s=apparel&ie=UTF8&qid=1548232203&sr=1-606&nodeID=1045564&psd=1
MEIKESEN Men's Skinny Stretch Jeans Straight Slim Fit Fashion Denim Cotton Jeans,$19.99 - $24.99,3,https://www.amazon.com/Skinny-Stretch-Straight-Fashion-Cotton/dp/B07GJFN1Y8/ref=sr_1_607?s=apparel&ie=UTF8&qid=1548232203&sr=1-607&nodeID=1045564&psd=1
Lucky Brand Men's Big & Tall 410 Athletic Jean in Beckville,$97.86 - $109.00,5,https://www.amazon.com/Lucky-Brand-Athletic-BECKVILLE-44X30/dp/B07CL93T9D/ref=sr_1_608?s=apparel&ie=UTF8&qid=1548232203&sr=1-608&nodeID=1045564&psd=1
Rock & Roll Denim Men¡¯s Relaxed Fit Double Barrel Straight Leg Mid Wash Western Jeans,$66.93 - $98.75,15,https://www.amazon.com/Rock-Roll-Denim-Relaxed-Straight/dp/B075MQ4L7T/ref=sr_1_609?s=apparel&ie=UTF8&qid=1548232203&sr=1-609&nodeID=1045564&psd=1
HB Men's Bikers Dupont? Kevlar? Jeans - Motorcycle Motorbike Jeans Blue,$49.00 - $59.00,44,https://www.amazon.com/Mens-Bikers-Kevlar-Jeans-Motorcycle/dp/B00TCTH8J6/ref=sr_1_610?s=apparel&ie=UTF8&qid=1548232203&sr=1-610&nodeID=1045564&psd=1
Carhartt Men's Big & Tall Relaxed Fit Tapered-Leg Jean B17,$34.99 - $108.60,95,https://www.amazon.com/Carhartt-Mens-Relaxed-Tapered-Darkstone/dp/B000JHFV30/ref=sr_1_611?s=apparel&ie=UTF8&qid=1548232203&sr=1-611&nodeID=1045564&psd=1
