price,pro_name,pro_url,review_num
22800 ,Bảng phấn mắt 10 màu Colour Geometry Lameila CG22,https://www.lazada.vn/products/bang-phan-mat-10-mau-colour-geometry-lameila-cg22-i248092119-s323813596.html?search=1,78
20273 ,Bảng Phấn Mắt Play Color Geo 10 Bản New,https://www.lazada.vn/products/bang-phan-mat-play-color-geo-10-ban-new-i255345960-s348246335.html?search=1,191
143000 ,"Máy Làm Tóc Mini 2 Trong 1, Lược Uốn Tóc 2 In 1 Xuila Duỗi Thẳng , Duỗi Cúp, Uốn Xoăn Cho Các Quý Cô Thời Trang Biến Hóa Phong Cách Mỗi Ngày Được Bảo Hành Một Đổi 1 Bởi New Home.",https://www.lazada.vn/products/may-lam-toc-mini-2-trong-1-luoc-uon-toc-2-in-1-xuila-duoi-thang-duoi-cup-uon-xoan-cho-cac-quy-co-thoi-trang-bien-hoa-phong-cach-moi-ngay-duoc-bao-hanh-mot-doi-1-boi-new-home-i213656326-s267614256.html?search=1,72
79000 ,Bao cao su Durex Kingtex 12 bao,https://www.lazada.vn/products/bao-cao-su-durex-kingtex-12-bao-i150499201-s158168924.html?search=1,271
48000 ,Nước Hoa Hồng Dưỡng Ẩm Essance Aqua Moisture Skin Toner 120ml,https://www.lazada.vn/products/nuoc-hoa-hong-duong-am-essance-aqua-moisture-skin-toner-120ml-i165121881-s180736001.html?search=1,232
35000 ,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s355570594.html?search=1,114
429000 ,Bộ sản phẩm chống nắng dưỡng trắng tối ưu Sunplay - Hada Labo (Chống nắng + Kem rửa mặt + Dung dịch dưỡng + Kem dưỡng),https://www.lazada.vn/products/bo-san-pham-chong-nang-duong-trang-toi-uu-sunplay-hada-labo-chong-nang-kem-rua-mat-dung-dich-duong-kem-duong-i259930655-s363871315.html?search=1,22
51000 ,Enchanteur - Xịt ngăn mùi toàn thân Magic 150ml,https://www.lazada.vn/products/enchanteur-xit-ngan-mui-toan-than-magic-150ml-i233843784-s297601574.html?search=1,17
200000 ,Sét 5 Thỏi Son Sáp HOLD LIVE Siêu Đẹp,https://www.lazada.vn/products/set-5-thoi-son-sap-hold-live-sieu-dep-i265690174-s382580801.html?search=1,3
114000 ,Sữa dưỡng thể trắng hồng Vaseline 600ml - Thái Lan,https://www.lazada.vn/products/sua-duong-the-trang-hong-vaseline-600ml-thai-lan-i260602176-s365485674.html?search=1,3
282625 ,BCS21 Xịt Kéo Dài Thời Gian Quan Hệ Trị Xuất Tinh Sớm Procomil Spray Đức (khuyến cáo hàng ngon),https://www.lazada.vn/products/bcs21-xit-keo-dai-thoi-gian-quan-he-tri-xuat-tinh-som-procomil-spray-duc-khuyen-cao-hang-ngon-i165672737-s181398118.html?search=1,157
40000 ,Trắng da bật Tone-Không lo về giá KEM DƯỠNG DA TOÀN THÂN WHITE BODY,https://www.lazada.vn/products/trang-da-bat-tone-khong-lo-ve-gia-kem-duong-da-toan-than-white-body-i244010387-s312574967.html?search=1,361
819000 ,Kem dưỡng ẩm dạng gel Laneige Water Bank Gel Cream 50ml + Tặng bộ bộ quà tặng Sleeping Care Good Night Kit,https://www.lazada.vn/products/kem-duong-am-dang-gel-laneige-water-bank-gel-cream-50ml-tang-bo-bo-qua-tang-sleeping-care-good-night-kit-i251566576-s333755467.html?search=1,57
24000 ,Bảng phấn mắt Play Color Eyes Lameila PC23,https://www.lazada.vn/products/bang-phan-mat-play-color-eyes-lameila-pc23-i246760360-s317892827.html?search=1,132
420066 ,"Bán Tông Đơ Cắt Tóc Tại Đà Nẵng, Tông đơ cắt tóc RFC 928, Tăng Đơ Cắt Tóc Chuyên Nghiệp - An Toàn -Máy Khỏe. Bảo hành 1 đổi 1 tại TMC SHOP-Mã 171",https://www.lazada.vn/products/ban-tong-do-cat-toc-tai-da-nang-tong-do-cat-toc-rfc-928-tang-do-cat-toc-chuyen-nghiep-an-toan-may-khoe-bao-hanh-1-doi-1-tai-tmc-shop-ma-171-i238118569-s303875642.html?search=1,12
88000 ,Kem nền mịn lì tự nhiên Maybelline Fit Me Matte Poreless Foundation Tube 18ml,https://www.lazada.vn/products/kem-nen-min-li-tu-nhien-maybelline-fit-me-matte-poreless-foundation-tube-18ml-i259030160-s360081618.html?search=1,107
48450 ,Máy Sấy Tóc  ĐA NĂNG LÀM TÓC PHỒNG TẠO KIỂU TÓC NHƯ Ý MUỐN MST200018(màu ngẩu nhiên ),https://www.lazada.vn/products/may-say-toc-da-nang-lam-toc-phong-tao-kieu-toc-nhu-y-muon-mst200018mau-ngau-nhien-i239761954-s314644361.html?search=1,356
200000 ,Nước hoa cao cấp Xmen Boss 2018 có hộp và chữ kí Christan (Motion),https://www.lazada.vn/products/nuoc-hoa-cao-cap-xmen-boss-2018-co-hop-va-chu-ki-christan-motion-i155999888-s165989535.html?search=1,122
283000 ,tắm trắng kích trắng than hoạt tính Skin AEC,https://www.lazada.vn/products/tam-trang-kich-trang-than-hoat-tinh-skin-aec-i262684320-s374088991.html?search=1,15
20273 ,Bảng Phấn Mắt Play Color Geo 10 Bản New,https://www.lazada.vn/products/bang-phan-mat-play-color-geo-10-ban-new-i255345960-s348246335.html?search=1,191
275000 ,Sữa rửa mặt tạo bọt làm sạch dành cho da dầu nhạy cảm La Roche-Posay Effaclar Gel For Oily Sensitive Skin 200ml + Tặng Tẩy trang dành cho da dầu mụn Micellar water 50ml,https://www.lazada.vn/products/sua-rua-mat-tao-bot-lam-sach-danh-cho-da-dau-nhay-cam-la-roche-posay-effaclar-gel-for-oily-sensitive-skin-200ml-tang-tay-trang-danh-cho-da-dau-mun-micellar-water-50ml-i256307190-s350774564.html?search=1,247
79750 ,Sữa rửa mặt tẩy tế bào chết ngăn ngừa mụn St.Ives trái mơ 283gr (dùng được cho body),https://www.lazada.vn/products/sua-rua-mat-tay-te-bao-chet-ngan-ngua-mun-stives-trai-mo-283gr-dung-duoc-cho-body-i225290324-s284344390.html?search=1,18
43218 ,Hộp 10 bao cao su Nhật Bản Okamoto Skinless Skin Purity(Phân phối bởi: YTELOC),https://www.lazada.vn/products/hop-10-bao-cao-su-nhat-ban-okamoto-skinless-skin-purityphan-phoi-boi-yteloc-i137503585-s140192948.html?search=1,99
80000 ,Sữa rửa mặt chiết xuất trà xanh Innisfree Hàn Quốc (150ml),https://www.lazada.vn/products/sua-rua-mat-chiet-xuat-tra-xanh-innisfree-han-quoc-150ml-i250238437-s330209899.html?search=1,7
100700 ,Xịt khoáng Evoluderm 400ml - HÀNG CHÍNH HÃNG,https://www.lazada.vn/products/xit-khoang-evoluderm-400ml-hang-chinh-hang-i1020878-s1277887.html?search=1,475
24700 ,Sữa rửa mặt trà xanh NEW Green Tea Foam Cleansing 3W Clinic 100ml  ,https://www.lazada.vn/products/sua-rua-mat-tra-xanh-new-green-tea-foam-cleansing-3w-clinic-100ml-i136001442-s138145026.html?search=1,245
