price,pro_name,pro_url,review_num
68000,Combo 10 Gói Mặt Nạ Trà Xanh Dưỡng Da 3w...,https://tiki.vn/combo-10-goi-mat-na-tra-xanh-duong-da-3w-clinic-fresh-greentea-mask-sheet-100-cotton-23ml-mieng-p1659081.html?src=category-page-1520&2hi=1,40
42000,Son Dưỡng Ẩm Nivea 85061,https://tiki.vn/son-duong-am-nivea-85061-p393046.html?src=category-page-1520&2hi=1,70
278000,Nước Hoa Vùng Kín Cenota Secret Sexy (5ml),https://tiki.vn/nuoc-hoa-vung-kin-cenota-secret-sexy-5ml-p5162129.html?src=category-page-1520&2hi=1,60
95000,Sữa Rửa Mặt Sạch Mụn Đầu Đen ST.IVES Trà...,https://tiki.vn/sua-rua-mat-sach-mun-dau-den-st-ives-tra-xanh-170g-p462226.html?src=category-page-1520&2hi=1,214
27000,Giấy Thấm Dầu Mayan Than Hoạt Tính (100 Tờ),https://tiki.vn/giay-tham-dau-mayan-than-hoat-tinh-100-to-p422352.html?src=category-page-1520&2hi=1,285
60000,Combo 3 Bột Hũ Milaganics Dưỡng Da: Yến Mạch...,https://tiki.vn/combo-3-bot-hu-milaganics-duong-da-yen-mach-khoai-tay-100g-yen-mach-dau-do-100g-dau-xanh-100g-p870418.html?src=category-page-1520&2hi=1,204
43500,Kem nền trang điểm Ballet 2000 Nga che phủ...,https://tiki.vn/kem-nen-trang-diem-ballet-2000-nga-che-phu-moi-khuyet-diem-40g-hang-chinh-hang-p10696818.html?src=category-page-1520&2hi=1,9
157000,Nước Xịt Khoáng Evoluderm 400ml - 7084,https://tiki.vn/nuoc-xit-khoang-evoluderm-400ml-7084-p394686.html?src=category-page-1520&2hi=1,426
750000,Bộ Mặt Nạ Ngủ Dưỡng Ẩm Laneige Water...,https://tiki.vn/bo-mat-na-ngu-duong-am-laneige-water-sleeping-mask-70ml-p975076.html?src=category-page-1520&2hi=1,144
35700,Sữa Rửa Mặt Than Hoạt Tính 3W Clinic (100ml),https://tiki.vn/sua-rua-mat-than-hoat-tinh-3w-clinic-100ml-p1196187.html?src=category-page-1520&2hi=1,40
34000,Kem Dưỡng Da Tay Tinh Chất Collagen 3W...,https://tiki.vn/kem-duong-da-tay-tinh-chat-collagen-3w-clinic-hand-cream-100ml-p486673.html?src=category-page-1520&2hi=1,29
650000,Máy Đo Huyết Áp Bắp Tay Omron - HEM-8712 -...,https://tiki.vn/may-do-huyet-ap-bap-tay-omron-hem-8712-100610698-p435317.html?src=category-page-1520&2hi=1,49
